series_id,date,value
DEXUSUK,12-30-20,1.3605
DEXUSUK,12-31-20,1.3662
DEXUSUK,01-01-21,NULL
DEXUSUK,01-04-21,1.3551
DEXUSUK,01-05-21,1.362
DEXUSUK,01-06-21,1.3593
DEXUSUK,01-07-21,1.3551
DEXUSUK,01-08-21,1.3583
DEXUSUK,01-11-21,1.3522
DEXUSUK,01-12-21,1.3637
DEXUSUK,01-13-21,1.3631
DEXUSUK,01-14-21,1.369
DEXUSUK,01-15-21,1.3599
DEXUSUK,01-18-21,NULL
DEXUSUK,01-19-21,1.3627
DEXUSUK,01-20-21,NULL
DEXUSUK,01-21-21,1.3721
DEXUSUK,01-22-21,1.3685
DEXUSUK,01-25-21,1.3668
DEXUSUK,01-26-21,1.3729
DEXUSUK,01-27-21,1.3688
DEXUSUK,01-28-21,1.3727
DEXUSUK,01-29-21,1.3723
DEXUSUK,02-01-21,1.3672
DEXUSUK,02-02-21,1.3644
DEXUSUK,02-03-21,1.3652
DEXUSUK,02-04-21,1.3665
DEXUSUK,02-05-21,1.3714
DFII10,01-02-18,0.46
DFII10,01-03-18,0.46
DFII10,01-04-18,0.45
DFII10,01-05-18,0.46
DFII10,01-08-18,0.47
DFII10,01-09-18,0.52
DFII10,01-10-18,0.52
DFII10,01-11-18,0.54
DFII10,01-12-18,0.54
DFII10,01-15-18,NULL
DFII10,01-16-18,0.51
DFII10,01-17-18,0.53
DFII10,01-18-18,0.57
DFII10,01-19-18,0.58
DFII10,01-22-18,0.6
DFII10,01-23-18,0.57
DFII10,01-24-18,0.58
DFII10,01-25-18,0.56
DFII10,01-26-18,0.57
DFII10,01-29-18,0.61
DFII10,01-30-18,0.63
DFII10,01-31-18,0.61
DFII10,02-01-18,0.67
DFII10,02-02-18,0.7
DFII10,02-05-18,0.67
DFII10,02-06-18,0.69
DFII10,02-07-18,0.74
DFII10,02-08-18,0.76
DFII10,02-09-18,0.78
DFII10,02-12-18,0.79
DFII10,02-13-18,0.78
DFII10,02-14-18,0.82
DFII10,02-15-18,0.79
DFII10,02-16-18,0.78
DFII10,02-19-18,NULL
DFII10,02-20-18,0.78
DFII10,02-21-18,0.82
DFII10,02-22-18,0.81
DFII10,02-23-18,0.76
DFII10,02-26-18,0.73
DFII10,02-27-18,0.77
DFII10,02-28-18,0.75
DFII10,03-01-18,0.71
DFII10,03-02-18,0.74
DFII10,03-05-18,0.75
DFII10,03-06-18,0.76
DFII10,03-07-18,0.76
DFII10,03-08-18,0.75
DFII10,03-09-18,0.78
DFII10,03-12-18,0.77
DFII10,03-13-18,0.75
DFII10,03-14-18,0.74
DFII10,03-15-18,0.74
DFII10,03-16-18,0.77
DFII10,03-19-18,0.77
DFII10,03-20-18,0.81
DFII10,03-21-18,0.8
DFII10,03-22-18,0.75
DFII10,03-23-18,0.75
DFII10,03-26-18,0.77
DFII10,03-27-18,0.71
DFII10,03-28-18,0.72
DFII10,03-29-18,0.69
DFII10,03-30-18,NULL
DFII10,04-02-18,0.68
DFII10,04-03-18,0.71
DFII10,04-04-18,0.71
DFII10,04-05-18,0.75
DFII10,04-06-18,0.7
DFII10,04-09-18,0.71
DFII10,04-10-18,0.72
DFII10,04-11-18,0.68
DFII10,04-12-18,0.7
DFII10,04-13-18,0.69
DFII10,04-16-18,0.71
DFII10,04-17-18,0.68
DFII10,04-18-18,0.71
DFII10,04-19-18,0.75
DFII10,04-20-18,0.79
DFII10,04-23-18,0.8
DFII10,04-24-18,0.83
DFII10,04-25-18,0.86
DFII10,04-26-18,0.82
DFII10,04-27-18,0.79
DFII10,04-30-18,0.78
DFII10,05-01-18,0.81
DFII10,05-02-18,0.8
DFII10,05-03-18,0.78
DFII10,05-04-18,0.79
DFII10,05-07-18,0.78
DFII10,05-08-18,0.81
DFII10,05-09-18,0.82
DFII10,05-10-18,0.8
DFII10,05-11-18,0.82
DFII10,05-14-18,0.85
DFII10,05-15-18,0.9
DFII10,05-16-18,0.92
DFII10,05-17-18,0.95
DFII10,05-18-18,0.91
DFII10,05-21-18,0.9
DFII10,05-22-18,0.91
DFII10,05-23-18,0.87
DFII10,05-24-18,0.86
DFII10,05-25-18,0.84
DFII10,05-28-18,NULL
DFII10,05-29-18,0.73
DFII10,05-30-18,0.78
DFII10,05-31-18,0.76
DFII10,06-01-18,0.8
DFII10,06-04-18,0.82
DFII10,06-05-18,0.79
DFII10,06-06-18,0.83
DFII10,06-07-18,0.8
DFII10,06-08-18,0.82
DFII10,06-11-18,0.83
DFII10,06-12-18,0.83
DFII10,06-13-18,0.86
DFII10,06-14-18,0.82
DFII10,06-15-18,0.81
DFII10,06-18-18,0.8
DFII10,06-19-18,0.77
DFII10,06-20-18,0.81
DFII10,06-21-18,0.79
DFII10,06-22-18,0.78
DFII10,06-25-18,0.77
DFII10,06-26-18,0.76
DFII10,06-27-18,0.72
DFII10,06-28-18,0.74
DFII10,06-29-18,0.74
DFII10,07-02-18,0.73
DFII10,07-03-18,0.71
DFII10,07-04-18,NULL
DFII10,07-05-18,0.71
DFII10,07-06-18,0.7
DFII10,07-09-18,0.73
DFII10,07-10-18,0.74
DFII10,07-11-18,0.74
DFII10,07-12-18,0.75
DFII10,07-13-18,0.72
DFII10,07-16-18,0.75
DFII10,07-17-18,0.77
DFII10,07-18-18,0.79
DFII10,07-19-18,0.75
DFII10,07-20-18,0.78
DFII10,07-23-18,0.85
DFII10,07-24-18,0.84
DFII10,07-25-18,0.81
DFII10,07-26-18,0.87
DFII10,07-27-18,0.84
DFII10,07-30-18,0.85
DFII10,07-31-18,0.84
DFII10,08-01-18,0.87
DFII10,08-02-18,0.86
DFII10,08-03-18,0.83
DFII10,08-06-18,0.83
DFII10,08-07-18,0.85
DFII10,08-08-18,0.85
DFII10,08-09-18,0.82
DFII10,08-10-18,0.78
DFII10,08-13-18,0.78
DFII10,08-14-18,0.8
DFII10,08-15-18,0.78
DFII10,08-16-18,0.79
DFII10,08-17-18,0.79
DFII10,08-20-18,0.75
DFII10,08-21-18,0.77
DFII10,08-22-18,0.74
DFII10,08-23-18,0.73
DFII10,08-24-18,0.73
DFII10,08-27-18,0.74
DFII10,08-28-18,0.77
DFII10,08-29-18,0.77
DFII10,08-30-18,0.76
DFII10,08-31-18,0.78
DFII10,09-03-18,NULL
DFII10,09-04-18,0.8
DFII10,09-05-18,0.81
DFII10,09-06-18,0.8
DFII10,09-07-18,0.84
DFII10,09-10-18,0.84
DFII10,09-11-18,0.86
DFII10,09-12-18,0.85
DFII10,09-13-18,0.87
DFII10,09-14-18,0.89
DFII10,09-17-18,0.89
DFII10,09-18-18,0.92
DFII10,09-19-18,0.93
DFII10,09-20-18,0.92
DFII10,09-21-18,0.92
DFII10,09-24-18,0.92
DFII10,09-25-18,0.94
DFII10,09-26-18,0.92
DFII10,09-27-18,0.91
DFII10,09-28-18,0.91
DFII10,10-01-18,0.95
DFII10,10-02-18,0.93
DFII10,10-03-18,0.99
DFII10,10-04-18,1.03
DFII10,10-05-18,1.07
DFII10,10-08-18,NULL
DFII10,10-09-18,1.04
DFII10,10-10-18,1.06
DFII10,10-11-18,1.02
DFII10,10-12-18,1.03
DFII10,10-15-18,1.03
DFII10,10-16-18,1.03
DFII10,10-17-18,1.06
DFII10,10-18-18,1.07
DFII10,10-19-18,1.09
DFII10,10-22-18,1.09
DFII10,10-23-18,1.08
DFII10,10-24-18,1.03
DFII10,10-25-18,1.09
DFII10,10-26-18,1.02
DFII10,10-29-18,1.02
DFII10,10-30-18,1.07
DFII10,10-31-18,1.1
DFII10,11-01-18,1.12
DFII10,11-02-18,1.16
DFII10,11-05-18,1.14
DFII10,11-06-18,1.15
DFII10,11-07-18,1.15
DFII10,11-08-18,1.17
DFII10,11-09-18,1.15
DFII10,11-12-18,NULL
DFII10,11-13-18,1.12
DFII10,11-14-18,1.12
DFII10,11-15-18,1.11
DFII10,11-16-18,1.06
DFII10,11-19-18,1.07
DFII10,11-20-18,1.09
DFII10,11-21-18,1.09
DFII10,11-22-18,NULL
DFII10,11-23-18,1.09
DFII10,11-26-18,1.11
DFII10,11-27-18,1.15
DFII10,11-28-18,1.12
DFII10,11-29-18,1.05
DFII10,11-30-18,1.04
DFII10,12-03-18,1.02
DFII10,12-04-18,0.97
DFII10,12-05-18,NULL
DFII10,12-06-18,0.97
DFII10,12-07-18,0.96
DFII10,12-10-18,0.99
DFII10,12-11-18,1.06
DFII10,12-12-18,1.08
DFII10,12-13-18,1.08
DFII10,12-14-18,1.07
DFII10,12-17-18,1.05
DFII10,12-18-18,1.01
DFII10,12-19-18,0.97
DFII10,12-20-18,1.03
DFII10,12-21-18,1.02
DFII10,12-24-18,0.99
DFII10,12-25-18,NULL
DFII10,12-26-18,1.04
DFII10,12-27-18,1.03
DFII10,12-28-18,0.99
DFII10,12-31-18,0.98
DFII10,01-01-19,NULL
DFII10,01-02-19,0.96
DFII10,01-03-19,0.88
DFII10,01-04-19,0.91
DFII10,01-07-19,0.92
DFII10,01-08-19,0.91
DFII10,01-09-19,0.91
DFII10,01-10-19,0.93
DFII10,01-11-19,0.88
DFII10,01-14-19,0.9
DFII10,01-15-19,0.91
DFII10,01-16-19,0.91
DFII10,01-17-19,0.96
DFII10,01-18-19,0.96
DFII10,01-21-19,NULL
DFII10,01-22-19,0.95
DFII10,01-23-19,0.96
DFII10,01-24-19,0.95
DFII10,01-25-19,0.97
DFII10,01-28-19,0.97
DFII10,01-29-19,0.94
DFII10,01-30-19,0.86
DFII10,01-31-19,0.78
DFII10,02-01-19,0.82
DFII10,02-04-19,0.86
DFII10,02-05-19,0.84
DFII10,02-06-19,0.84
DFII10,02-07-19,0.81
DFII10,02-08-19,0.81
DFII10,02-11-19,0.83
DFII10,02-12-19,0.85
DFII10,02-13-19,0.85
DFII10,02-14-19,0.81
DFII10,02-15-19,0.8
DFII10,02-18-19,NULL
DFII10,02-19-19,0.78
DFII10,02-20-19,0.76
DFII10,02-21-19,0.78
DFII10,02-22-19,0.74
DFII10,02-25-19,0.75
DFII10,02-26-19,0.72
DFII10,02-27-19,0.76
DFII10,02-28-19,0.78
DFII10,03-01-19,0.8
DFII10,03-04-19,0.78
DFII10,03-05-19,0.79
DFII10,03-06-19,0.78
DFII10,03-07-19,0.74
DFII10,03-08-19,0.72
DFII10,03-11-19,0.73
DFII10,03-12-19,0.71
DFII10,03-13-19,0.69
DFII10,03-14-19,0.69
DFII10,03-15-19,0.65
DFII10,03-18-19,0.64
DFII10,03-19-19,0.66
DFII10,03-20-19,0.58
DFII10,03-21-19,0.58
DFII10,03-22-19,0.54
DFII10,03-25-19,0.55
DFII10,03-26-19,0.55
DFII10,03-27-19,0.55
DFII10,03-28-19,0.56
DFII10,03-29-19,0.53
DFII10,04-01-19,0.59
DFII10,04-02-19,0.58
DFII10,04-03-19,0.61
DFII10,04-04-19,0.61
DFII10,04-05-19,0.6
DFII10,04-08-19,0.61
DFII10,04-09-19,0.6
DFII10,04-10-19,0.54
DFII10,04-11-19,0.57
DFII10,04-12-19,0.61
DFII10,04-15-19,0.61
DFII10,04-16-19,0.64
DFII10,04-17-19,0.65
DFII10,04-18-19,0.62
DFII10,04-19-19,NULL
DFII10,04-22-19,0.64
DFII10,04-23-19,0.62
DFII10,04-24-19,0.57
DFII10,04-25-19,0.56
DFII10,04-26-19,0.54
DFII10,04-29-19,0.58
DFII10,04-30-19,0.56
DFII10,05-01-19,0.59
DFII10,05-02-19,0.66
DFII10,05-03-19,0.63
DFII10,05-06-19,0.6
DFII10,05-07-19,0.58
DFII10,05-08-19,0.62
DFII10,05-09-19,0.6
DFII10,05-10-19,0.59
DFII10,05-13-19,0.55
DFII10,05-14-19,0.56
DFII10,05-15-19,0.54
DFII10,05-16-19,0.56
DFII10,05-17-19,0.58
DFII10,05-20-19,0.6
DFII10,05-21-19,0.6
DFII10,05-22-19,0.6
DFII10,05-23-19,0.58
DFII10,05-24-19,0.56
DFII10,05-27-19,NULL
DFII10,05-28-19,0.53
DFII10,05-29-19,0.5
DFII10,05-30-19,0.48
DFII10,05-31-19,0.4
DFII10,06-03-19,0.34
DFII10,06-04-19,0.38
DFII10,06-05-19,0.37
DFII10,06-06-19,0.39
DFII10,06-07-19,0.35
DFII10,06-10-19,0.42
DFII10,06-11-19,0.43
DFII10,06-12-19,0.42
DFII10,06-13-19,0.42
DFII10,06-14-19,0.46
DFII10,06-17-19,0.48
DFII10,06-18-19,0.42
DFII10,06-19-19,0.36
DFII10,06-20-19,0.27
DFII10,06-21-19,0.34
DFII10,06-24-19,0.31
DFII10,06-25-19,0.33
DFII10,06-26-19,0.35
DFII10,06-27-19,0.33
DFII10,06-28-19,0.31
DFII10,07-01-19,0.34
DFII10,07-02-19,0.33
DFII10,07-03-19,0.31
DFII10,07-04-19,NULL
DFII10,07-05-19,0.35
DFII10,07-08-19,0.35
DFII10,07-09-19,0.36
DFII10,07-10-19,0.33
DFII10,07-11-19,0.36
DFII10,07-12-19,0.35
DFII10,07-15-19,0.32
DFII10,07-16-19,0.33
DFII10,07-17-19,0.31
DFII10,07-18-19,0.25
DFII10,07-19-19,0.25
DFII10,07-22-19,0.26
DFII10,07-23-19,0.27
DFII10,07-24-19,0.26
DFII10,07-25-19,0.28
DFII10,07-26-19,0.3
DFII10,07-29-19,0.29
DFII10,07-30-19,0.28
DFII10,07-31-19,0.26
DFII10,08-01-19,0.2
DFII10,08-02-19,0.2
DFII10,08-05-19,0.15
DFII10,08-06-19,0.11
DFII10,08-07-19,0.09
DFII10,08-08-19,0.07
DFII10,08-09-19,0.08
DFII10,08-12-19,0.04
DFII10,08-13-19,0.05
DFII10,08-14-19,0.02
DFII10,08-15-19,-0.02
DFII10,08-16-19,0.01
DFII10,08-19-19,0.04
DFII10,08-20-19,0.02
DFII10,08-21-19,0.05
DFII10,08-22-19,0.07
DFII10,08-23-19,-0.02
DFII10,08-26-19,0
DFII10,08-27-19,-0.06
DFII10,08-28-19,-0.08
DFII10,08-29-19,-0.09
DFII10,08-30-19,-0.05
DFII10,09-02-19,NULL
DFII10,09-03-19,-0.03
DFII10,09-04-19,-0.04
DFII10,09-05-19,0.01
DFII10,09-06-19,0.01
DFII10,09-09-19,0.06
DFII10,09-10-19,0.12
DFII10,09-11-19,0.15
DFII10,09-12-19,0.16
DFII10,09-13-19,0.23
DFII10,09-16-19,0.17
DFII10,09-17-19,0.15
DFII10,09-18-19,0.21
DFII10,09-19-19,0.18
DFII10,09-20-19,0.13
DFII10,09-23-19,0.11
DFII10,09-24-19,0.06
DFII10,09-25-19,0.13
DFII10,09-26-19,0.13
DFII10,09-27-19,0.16
DFII10,09-30-19,0.15
DFII10,10-01-19,0.13
DFII10,10-02-19,0.1
DFII10,10-03-19,0.06
DFII10,10-04-19,0.02
DFII10,10-07-19,0.05
DFII10,10-08-19,0.06
DFII10,10-09-19,0.1
DFII10,10-10-19,0.15
DFII10,10-11-19,0.2
DFII10,10-14-19,NULL
DFII10,10-15-19,0.21
DFII10,10-16-19,0.18
DFII10,10-17-19,0.17
DFII10,10-18-19,0.16
DFII10,10-21-19,0.19
DFII10,10-22-19,0.17
DFII10,10-23-19,0.16
DFII10,10-24-19,0.15
DFII10,10-25-19,0.15
DFII10,10-28-19,0.21
DFII10,10-29-19,0.23
DFII10,10-30-19,0.21
DFII10,10-31-19,0.15
DFII10,11-01-19,0.14
DFII10,11-04-19,0.15
DFII10,11-05-19,0.18
DFII10,11-06-19,0.15
DFII10,11-07-19,0.23
DFII10,11-08-19,0.23
DFII10,11-11-19,NULL
DFII10,11-12-19,0.22
DFII10,11-13-19,0.22
DFII10,11-14-19,0.2
DFII10,11-15-19,0.21
DFII10,11-18-19,0.18
DFII10,11-19-19,0.16
DFII10,11-20-19,0.13
DFII10,11-21-19,0.14
DFII10,11-22-19,0.15
DFII10,11-25-19,0.14
DFII10,11-26-19,0.12
DFII10,11-27-19,0.14
DFII10,11-28-19,NULL
DFII10,11-29-19,0.17
DFII10,12-02-19,0.18
DFII10,12-03-19,0.09
DFII10,12-04-19,0.11
DFII10,12-05-19,0.13
DFII10,12-06-19,0.15
DFII10,12-09-19,0.14
DFII10,12-10-19,0.14
DFII10,12-11-19,0.1
DFII10,12-12-19,0.18
DFII10,12-13-19,0.12
DFII10,12-16-19,0.16
DFII10,12-17-19,0.14
DFII10,12-18-19,0.16
DFII10,12-19-19,0.15
DFII10,12-20-19,0.15
DFII10,12-23-19,0.18
DFII10,12-24-19,0.15
DFII10,12-25-19,NULL
DFII10,12-26-19,0.16
DFII10,12-27-19,0.15
DFII10,12-30-19,0.15
DFII10,12-31-19,0.15
DFII10,01-01-20,NULL
DFII10,01-02-20,0.08
DFII10,01-03-20,0.03
DFII10,01-06-20,0.06
DFII10,01-07-20,0.09
DFII10,01-08-20,0.12
DFII10,01-09-20,0.11
DFII10,01-10-20,0.07
DFII10,01-13-20,0.08
DFII10,01-14-20,0.05
DFII10,01-15-20,0.04
DFII10,01-16-20,0.07
DFII10,01-17-20,0.09
DFII10,01-20-20,NULL
DFII10,01-21-20,0.04
DFII10,01-22-20,0.05
DFII10,01-23-20,0.04
DFII10,01-24-20,0.02
DFII10,01-27-20,-0.02
DFII10,01-28-20,0
DFII10,01-29-20,-0.04
DFII10,01-30-20,-0.07
DFII10,01-31-20,-0.14
DFII10,02-03-20,-0.09
DFII10,02-04-20,-0.03
DFII10,02-05-20,0
DFII10,02-06-20,-0.02
DFII10,02-07-20,-0.07
DFII10,02-10-20,-0.1
DFII10,02-11-20,-0.06
DFII10,02-12-20,-0.04
DFII10,02-13-20,-0.06
DFII10,02-14-20,-0.07
DFII10,02-17-20,NULL
DFII10,02-18-20,-0.1
DFII10,02-19-20,-0.09
DFII10,02-20-20,-0.11
DFII10,02-21-20,-0.15
DFII10,02-24-20,-0.21
DFII10,02-25-20,-0.2
DFII10,02-26-20,-0.21
DFII10,02-27-20,-0.23
DFII10,02-28-20,-0.28
DFII10,03-02-20,-0.31
DFII10,03-03-20,-0.43
DFII10,03-04-20,-0.44
DFII10,03-05-20,-0.48
DFII10,03-06-20,-0.57
DFII10,03-09-20,-0.45
DFII10,03-10-20,-0.24
DFII10,03-11-20,-0.14
DFII10,03-12-20,-0.04
DFII10,03-13-20,0.04
DFII10,03-16-20,0
DFII10,03-17-20,0.39
DFII10,03-18-20,0.55
DFII10,03-19-20,0.62
DFII10,03-20-20,0.17
DFII10,03-23-20,-0.04
DFII10,03-24-20,-0.13
DFII10,03-25-20,-0.19
DFII10,03-26-20,-0.24
DFII10,03-27-20,-0.22
DFII10,03-30-20,-0.25
DFII10,03-31-20,-0.17
DFII10,04-01-20,-0.29
DFII10,04-02-20,-0.4
DFII10,04-03-20,-0.46
DFII10,04-06-20,-0.47
DFII10,04-07-20,-0.42
DFII10,04-08-20,-0.42
DFII10,04-09-20,-0.5
DFII10,04-10-20,NULL
DFII10,04-13-20,-0.5
DFII10,04-14-20,-0.53
DFII10,04-15-20,-0.56
DFII10,04-16-20,-0.42
DFII10,04-17-20,-0.36
DFII10,04-20-20,-0.31
DFII10,04-21-20,-0.38
DFII10,04-22-20,-0.43
DFII10,04-23-20,-0.44
DFII10,04-24-20,-0.51
DFII10,04-27-20,-0.5
DFII10,04-28-20,-0.52
DFII10,04-29-20,-0.51
DFII10,04-30-20,-0.43
DFII10,05-01-20,-0.42
DFII10,05-04-20,-0.43
DFII10,05-05-20,-0.44
DFII10,05-06-20,-0.38
DFII10,05-07-20,-0.45
DFII10,05-08-20,-0.43
DFII10,05-11-20,-0.4
DFII10,05-12-20,-0.4
DFII10,05-13-20,-0.43
DFII10,05-14-20,-0.43
DFII10,05-15-20,-0.45
DFII10,05-18-20,-0.44
DFII10,05-19-20,-0.45
DFII10,05-20-20,-0.48
DFII10,05-21-20,-0.46
DFII10,05-22-20,-0.46
DFII10,05-25-20,NULL
DFII10,05-26-20,-0.44
DFII10,05-27-20,-0.46
DFII10,05-28-20,-0.48
DFII10,05-29-20,-0.5
DFII10,06-01-20,-0.52
DFII10,06-02-20,-0.5
DFII10,06-03-20,-0.44
DFII10,06-04-20,-0.4
DFII10,06-05-20,-0.36
DFII10,06-08-20,-0.4
DFII10,06-09-20,-0.42
DFII10,06-10-20,-0.52
DFII10,06-11-20,-0.55
DFII10,06-12-20,-0.5
DFII10,06-15-20,-0.52
DFII10,06-16-20,-0.52
DFII10,06-17-20,-0.52
DFII10,06-18-20,-0.57
DFII10,06-19-20,-0.6
DFII10,06-22-20,-0.63
DFII10,06-23-20,-0.66
DFII10,06-24-20,-0.64
DFII10,06-25-20,-0.65
DFII10,06-26-20,-0.68
DFII10,06-29-20,-0.7
DFII10,06-30-20,-0.68
DFII10,07-01-20,-0.68
DFII10,07-02-20,-0.73
DFII10,07-03-20,NULL
DFII10,07-06-20,-0.76
DFII10,07-07-20,-0.78
DFII10,07-08-20,-0.75
DFII10,07-09-20,-0.77
DFII10,07-10-20,-0.76
DFII10,07-13-20,-0.78
DFII10,07-14-20,-0.78
DFII10,07-15-20,-0.77
DFII10,07-16-20,-0.79
DFII10,07-17-20,-0.82
DFII10,07-20-20,-0.84
DFII10,07-21-20,-0.87
DFII10,07-22-20,-0.88
DFII10,07-23-20,-0.9
DFII10,07-24-20,-0.92
DFII10,07-27-20,-0.9
DFII10,07-28-20,-0.92
DFII10,07-29-20,-0.95
DFII10,07-30-20,-0.97
DFII10,07-31-20,-1
DFII10,08-03-20,-1.02
DFII10,08-04-20,-1.05
DFII10,08-05-20,-1.06
DFII10,08-06-20,-1.08
DFII10,08-07-20,-1.04
DFII10,08-10-20,-1.02
DFII10,08-11-20,-0.99
DFII10,08-12-20,-0.98
DFII10,08-13-20,-0.96
DFII10,08-14-20,-0.94
DFII10,08-17-20,-0.97
DFII10,08-18-20,-1.01
DFII10,08-19-20,-0.99
DFII10,08-20-20,-0.97
DFII10,08-21-20,-1
DFII10,08-24-20,-1.02
DFII10,08-25-20,-1.01
DFII10,08-26-20,-1.03
DFII10,08-27-20,-0.99
DFII10,08-28-20,-1.03
DFII10,08-31-20,-1.08
DFII10,09-01-20,-1.08
DFII10,09-02-20,-1.07
DFII10,09-03-20,-1.02
DFII10,09-04-20,-0.98
DFII10,09-07-20,NULL
DFII10,09-08-20,-0.99
DFII10,09-09-20,-1
DFII10,09-10-20,-1.01
DFII10,09-11-20,-0.98
DFII10,09-14-20,-0.97
DFII10,09-15-20,-0.99
DFII10,09-16-20,-0.99
DFII10,09-17-20,-0.97
DFII10,09-18-20,-0.97
DFII10,09-21-20,-0.94
DFII10,09-22-20,-0.94
DFII10,09-23-20,-0.92
DFII10,09-24-20,-0.91
DFII10,09-25-20,-0.92
DFII10,09-28-20,-0.94
DFII10,09-29-20,-0.98
DFII10,09-30-20,-0.94
DFII10,10-01-20,-0.95
DFII10,10-02-20,-0.94
DFII10,10-05-20,-0.9
DFII10,10-06-20,-0.9
DFII10,10-07-20,-0.9
DFII10,10-08-20,-0.94
DFII10,10-09-20,-0.94
DFII10,10-12-20,NULL
DFII10,10-13-20,-0.96
DFII10,10-14-20,-0.96
DFII10,10-15-20,-0.95
DFII10,10-16-20,-0.95
DFII10,10-19-20,-0.93
DFII10,10-20-20,-0.91
DFII10,10-21-20,-0.91
DFII10,10-22-20,-0.89
DFII10,10-23-20,-0.9
DFII10,10-26-20,-0.91
DFII10,10-27-20,-0.92
DFII10,10-28-20,-0.91
DFII10,10-29-20,-0.86
DFII10,10-30-20,-0.82
DFII10,11-02-20,-0.84
DFII10,11-03-20,-0.82
DFII10,11-04-20,-0.86
DFII10,11-05-20,-0.87
DFII10,11-06-20,-0.82
DFII10,11-09-20,-0.77
DFII10,11-10-20,-0.78
DFII10,11-11-20,NULL
DFII10,11-12-20,-0.83
DFII10,11-13-20,-0.83
DFII10,11-16-20,-0.81
DFII10,11-17-20,-0.83
DFII10,11-18-20,-0.82
DFII10,11-19-20,-0.84
DFII10,11-20-20,-0.86
DFII10,11-23-20,-0.85
DFII10,11-24-20,-0.86
DFII10,11-25-20,-0.87
DFII10,11-26-20,NULL
DFII10,11-27-20,-0.91
DFII10,11-30-20,-0.93
DFII10,12-01-20,-0.89
DFII10,12-02-20,-0.9
DFII10,12-03-20,-0.94
DFII10,12-04-20,-0.92
DFII10,12-07-20,-0.94
DFII10,12-08-20,-0.97
DFII10,12-09-20,-0.96
DFII10,12-10-20,-0.96
DFII10,12-11-20,-0.97
DFII10,12-14-20,-0.98
DFII10,12-15-20,-0.99
DFII10,12-16-20,-1
DFII10,12-17-20,-1
DFII10,12-18-20,-1
DFII10,12-21-20,-1
DFII10,12-22-20,-1.01
DFII10,12-23-20,-1.01
DFII10,12-24-20,-1.03
DFII10,12-25-20,NULL
DFII10,12-28-20,-1.03
DFII10,12-29-20,-1.02
DFII10,12-30-20,-1.03
DFII10,12-31-20,-1.06
DFII10,01-01-21,NULL
DFII10,01-04-21,-1.08
DFII10,01-05-21,-1.07
DFII10,01-06-21,-1.02
DFII10,01-07-21,-1.01
DFII10,01-08-21,-0.93
DFII10,01-11-21,-0.91
DFII10,01-12-21,-0.93
DFII10,01-13-21,-0.96
DFII10,01-14-21,-0.94
DFII10,01-15-21,-0.99
DFII10,01-18-21,NULL
DFII10,01-19-21,-1
DFII10,01-20-21,-1.02
DFII10,01-21-21,-0.98
DFII10,01-22-21,-0.99
DFII10,01-25-21,-1.03
DFII10,01-26-21,-1.03
DFII10,01-27-21,-1.04
DFII10,01-28-21,-1.06
DFII10,01-29-21,-1.02
DFII10,02-01-21,-1.02
DFII10,02-02-21,-1.03
DFII10,02-03-21,-1.04
DFII10,02-04-21,-1.02
DFII10,02-05-21,-1.02
DFII10,02-08-21,-1.03
DFII10,02-09-21,-1.04
DFII10,02-10-21,-1.06
DFII20,01-02-18,0.64
DFII20,01-03-18,0.63
DFII20,01-04-18,0.62
DFII20,01-05-18,0.63
DFII20,01-08-18,0.65
DFII20,01-09-18,0.7
DFII20,01-10-18,0.7
DFII20,01-11-18,0.71
DFII20,01-12-18,0.7
DFII20,01-15-18,NULL
DFII20,01-16-18,0.67
DFII20,01-17-18,0.67
DFII20,01-18-18,0.72
DFII20,01-19-18,0.72
DFII20,01-22-18,0.74
DFII20,01-23-18,0.71
DFII20,01-24-18,0.73
DFII20,01-25-18,0.69
DFII20,01-26-18,0.7
DFII20,01-29-18,0.73
DFII20,01-30-18,0.76
DFII20,01-31-18,0.72
DFII20,02-01-18,0.78
DFII20,02-02-18,0.82
DFII20,02-05-18,0.81
DFII20,02-06-18,0.82
DFII20,02-07-18,0.86
DFII20,02-08-18,0.89
DFII20,02-09-18,0.91
DFII20,02-12-18,0.92
DFII20,02-13-18,0.91
DFII20,02-14-18,0.94
DFII20,02-15-18,0.93
DFII20,02-16-18,0.92
DFII20,02-19-18,NULL
DFII20,02-20-18,0.92
DFII20,02-21-18,0.97
DFII20,02-22-18,0.96
DFII20,02-23-18,0.92
DFII20,02-26-18,0.9
DFII20,02-27-18,0.92
DFII20,02-28-18,0.9
DFII20,03-01-18,0.86
DFII20,03-02-18,0.89
DFII20,03-05-18,0.91
DFII20,03-06-18,0.91
DFII20,03-07-18,0.93
DFII20,03-08-18,0.9
DFII20,03-09-18,0.92
DFII20,03-12-18,0.92
DFII20,03-13-18,0.9
DFII20,03-14-18,0.88
DFII20,03-15-18,0.88
DFII20,03-16-18,0.91
DFII20,03-19-18,0.91
DFII20,03-20-18,0.94
DFII20,03-21-18,0.92
DFII20,03-22-18,0.89
DFII20,03-23-18,0.89
DFII20,03-26-18,0.91
DFII20,03-27-18,0.84
DFII20,03-28-18,0.84
DFII20,03-29-18,0.81
DFII20,03-30-18,NULL
DFII20,04-02-18,0.81
DFII20,04-03-18,0.84
DFII20,04-04-18,0.85
DFII20,04-05-18,0.87
DFII20,04-06-18,0.83
